Date,Tweets
2017-06-13,43501.0
2017-06-14,41045.0
2017-06-15,45335.0
2017-06-16,41470.0
2017-06-17,35393.0
2017-06-18,33617.0
2017-06-19,38427.0
2017-06-20,41414.0
2017-06-21,40215.0
2017-06-22,37617.0
2017-06-23,42760.0
2017-06-24,
2017-06-25,
2017-06-26,
2017-06-27,
2017-06-28,
2017-06-29,
2017-06-30,
2017-07-01,
2017-07-02,
2017-07-03,
2017-07-04,
2017-07-05,
2017-07-06,
2017-07-07,
2017-07-08,
2017-07-09,
2017-07-10,
2017-07-11,
2017-07-12,41059.0
2017-07-13,37788.0
2017-07-14,36999.0
2017-07-15,35882.0
2017-07-16,35044.0
2017-07-17,42841.0
2017-07-18,38869.0
2017-07-19,40774.0
2017-07-20,42878.0
2017-07-21,41888.0
2017-07-22,36424.0
2017-07-23,36108.0
2017-07-24,44080.0
2017-07-25,44885.0
2017-07-26,47880.0
2017-07-27,49367.0
2017-07-28,46138.0
2017-07-29,35823.0
2017-07-30,37073.0
2017-07-31,45510.0
2017-08-01,52376.0
2017-08-02,50050.0
2017-08-03,47758.0
2017-08-04,47503.0
2017-08-05,48992.0
2017-08-06,36187.0
2017-08-07,46630.0
2017-08-08,53994.0
2017-08-09,48611.0
2017-08-10,45181.0
2017-08-11,49242.0
2017-08-12,44387.0
2017-08-13,47827.0
2017-08-14,57531.0
2017-08-15,65447.0
2017-08-16,53779.0
2017-08-17,71870.0
2017-08-18,61067.0
2017-08-19,51709.0
2017-08-20,58268.0
2017-08-21,53402.0
2017-08-22,59244.0
2017-08-23,59293.0
2017-08-24,63067.0
2017-08-25,58723.0
2017-08-26,50258.0
2017-08-27,47358.0
2017-08-28,53173.0
2017-08-29,60452.0
2017-08-30,57072.0
2017-08-31,58244.0
2017-09-01,67953.0
2017-09-02,53177.0
2017-09-03,49077.0
2017-09-04,77422.0
2017-09-05,61290.0
2017-09-06,57051.0
2017-09-07,51603.0
2017-09-08,57797.0
2017-09-09,54796.0
2017-09-10,52629.0
2017-09-11,61659.0
2017-09-12,64321.0
2017-09-13,73211.0
2017-09-14,81128.0
2017-09-15,78373.0
2017-09-16,64396.0
2017-09-17,52831.0
2017-09-18,73426.0
2017-09-19,71751.0
2017-09-20,59979.0
2017-09-21,61443.0
2017-09-22,63652.0
2017-09-23,56876.0
2017-09-24,55081.0
2017-09-25,72699.0
2017-09-26,61973.0
2017-09-27,65959.0
2017-09-28,70657.0
2017-09-29,76874.0
2017-09-30,56280.0
2017-10-01,58917.0
2017-10-02,66945.0
2017-10-03,70772.0
2017-10-04,76296.0
2017-10-05,61290.0
2017-10-06,68406.0
2017-10-07,76111.0
2017-10-08,63113.0
2017-10-09,73002.0
2017-10-10,79373.0
2017-10-11,68320.0
2017-10-12,106779.0
2017-10-13,99372.0
2017-10-14,83670.0
2017-10-15,93320.0
2017-10-16,77238.0
2017-10-17,80151.0
2017-10-18,71392.0
2017-10-19,85571.0
2017-10-20,94627.0
2017-10-21,66998.0
2017-10-22,74513.0
2017-10-23,86442.0
2017-10-24,74472.0
2017-10-25,72426.0
2017-10-26,67679.0
2017-10-27,69197.0
2017-10-28,59449.0
2017-10-29,64396.0
2017-10-30,73018.0
2017-10-31,86043.0
2017-11-01,89885.0
2017-11-02,92923.0
2017-11-03,77953.0
2017-11-04,73373.0
2017-11-05,67196.0
2017-11-06,72577.0
2017-11-07,64461.0
2017-11-08,81551.0
2017-11-09,81241.0
2017-11-10,80481.0
2017-11-11,68892.0
2017-11-12,71176.0
2017-11-13,73373.0
2017-11-14,71630.0
2017-11-15,79934.0
2017-11-16,87538.0
2017-11-17,83410.0
2017-11-18,68192.0
2017-11-19,72762.0
2017-11-20,102144.0
2017-11-21,87110.0
2017-11-22,78405.0
2017-11-23,75047.0
2017-11-24,69886.0
2017-11-25,71625.0
2017-11-26,80943.0
2017-11-27,98413.0
2017-11-28,106360.0
2017-11-29,128781.0
2017-11-30,103190.0
2017-12-01,105017.0
2017-12-02,88292.0
2017-12-03,83022.0
2017-12-04,97945.0
2017-12-05,103919.0
2017-12-06,116856.0
2017-12-07,155600.0
2017-12-08,124260.0
2017-12-09,114109.0
2017-12-10,100455.0
2017-12-11,128425.0
2017-12-12,113215.0
2017-12-13,98863.0
2017-12-14,109628.0
2017-12-15,105711.0
2017-12-16,82782.0
2017-12-17,84441.0
2017-12-18,97245.0
2017-12-19,83423.0
2017-12-20,101169.0
2017-12-21,105591.0
2017-12-22,124670.0
2017-12-23,100098.0
2017-12-24,70864.0
2017-12-25,64029.0
2017-12-26,77648.0
2017-12-27,78968.0
2017-12-28,79968.0
2017-12-29,77151.0
2017-12-30,71377.0
2017-12-31,64989.0
2018-01-01,62044.0
2018-01-02,77723.0
2018-01-03,79086.0
2018-01-04,74534.0
2018-01-05,76404.0
2018-01-06,62977.0
2018-01-07,67259.0
2018-01-08,30585.0
2018-01-09,80932.0
2018-01-10,82357.0
2018-01-11,100333.0
2018-01-12,80737.0
2018-01-13,63396.0
2018-01-14,65657.0
2018-01-15,76852.0
2018-01-16,102135.0
2018-01-17,111394.0
2018-01-18,100366.0
2018-01-19,57244.0
2018-01-20,75149.0
2018-01-21,76295.0
2018-01-22,93708.0
2018-01-23,81995.0
2018-01-24,78855.0
2018-01-25,79509.0
2018-01-26,73227.0
2018-01-27,63956.0
2018-01-28,66645.0
2018-01-29,82322.0
2018-01-30,84246.0
2018-01-31,81651.0
2018-02-01,93008.0
2018-02-02,102640.0
2018-02-03,76444.0
2018-02-04,78202.0
2018-02-05,99959.0
2018-02-06,109734.0
2018-02-07,95072.0
2018-02-08,101569.0
2018-02-09,89542.0
2018-02-10,77570.0
2018-02-11,75335.0
2018-02-12,83783.0
2018-02-13,73084.0
2018-02-14,72888.0
2018-02-15,74208.0
2018-02-16,74964.0
2018-02-17,69716.0
2018-02-18,62968.0
2018-02-19,69225.0
2018-02-20,75215.0
2018-02-21,69562.0
2018-02-22,66124.0
2018-02-23,62576.0
2018-02-24,56616.0
2018-02-25,63393.0
2018-02-26,66533.0
2018-02-27,64827.0
2018-02-28,68823.0
2018-03-01,61852.0
2018-03-02,61317.0
2018-03-03,
2018-03-04,
2018-03-05,
2018-03-06,
2018-03-07,
2018-03-08,
2018-03-09,
2018-03-10,
2018-03-11,
2018-03-12,
2018-03-13,
2018-03-14,
2018-03-15,
2018-03-16,
2018-03-17,
2018-03-18,
2018-03-19,
2018-03-20,
2018-03-21,
2018-03-22,
2018-03-23,
2018-03-24,
2018-03-25,
2018-03-26,
2018-03-27,
2018-03-28,
2018-03-29,
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,
2018-04-03,
2018-04-04,
2018-04-05,
2018-04-06,
2018-04-07,52476.0
2018-04-08,52796.0
2018-04-09,59029.0
2018-04-10,59044.0
2018-04-11,61072.0
2018-04-12,68886.0
2018-04-13,64178.0
2018-04-14,50026.0
2018-04-15,52494.0
2018-04-16,56538.0
2018-04-17,56111.0
2018-04-18,56720.0
2018-04-19,57013.0
2018-04-20,57190.0
2018-04-21,56176.0
2018-04-22,59404.0
2018-04-23,59885.0
2018-04-24,67323.0
2018-04-25,65523.0
2018-04-26,64330.0
2018-04-27,55754.0
2018-04-28,49473.0
2018-04-29,46959.0
2018-04-30,49151.0
2018-05-01,49777.0
2018-05-02,48137.0
2018-05-03,50882.0
2018-05-04,57751.0
2018-05-05,50536.0
2018-05-06,47589.0
2018-05-07,53424.0
2018-05-08,52302.0
2018-05-09,54594.0
2018-05-10,53621.0
2018-05-11,55128.0
2018-05-12,48718.0
2018-05-13,46131.0
2018-05-14,52460.0
2018-05-15,50376.0
2018-05-16,49167.0
2018-05-17,47708.0
2018-05-18,46685.0
2018-05-19,40643.0
2018-05-20,41628.0
2018-05-21,44301.0
2018-05-22,44097.0
2018-05-23,49303.0
2018-05-24,46043.0
2018-05-25,42093.0
2018-05-26,38020.0
2018-05-27,43809.0
2018-05-28,44801.0
2018-05-29,46903.0
2018-05-30,51863.0
2018-05-31,47154.0
2018-06-01,45316.0
2018-06-02,41760.0
2018-06-03,41999.0
2018-06-04,46104.0
2018-06-05,46860.0
2018-06-06,45323.0
2018-06-07,48259.0
2018-06-08,46310.0
2018-06-09,38889.0
2018-06-10,40585.0
2018-06-11,45487.0
2018-06-12,46551.0
2018-06-13,51652.0
2018-06-14,47079.0
2018-06-15,39786.0
2018-06-16,36471.0
2018-06-17,37164.0
2018-06-18,46282.0
2018-06-19,45018.0
2018-06-20,41009.0
2018-06-21,38835.0
2018-06-22,41721.0
2018-06-23,36776.0
2018-06-24,36953.0
2018-06-25,42286.0
2018-06-26,43429.0
2018-06-27,40206.0
2018-06-28,41574.0
2018-06-29,41392.0
2018-06-30,35882.0
2018-07-01,32183.0
2018-07-02,40449.0
2018-07-03,43042.0
2018-07-04,40065.0
2018-07-05,38128.0
2018-07-06,38468.0
2018-07-07,32273.0
2018-07-08,31005.0
2018-07-09,37804.0
2018-07-10,39826.0
2018-07-11,39901.0
2018-07-12,39007.0
2018-07-13,37794.0
2018-07-14,30839.0
2018-07-15,32485.0
2018-07-16,41799.0
2018-07-17,45432.0
2018-07-18,42923.0
2018-07-19,39629.0
2018-07-20,38529.0
2018-07-21,33267.0
2018-07-22,32189.0
2018-07-23,39877.0
2018-07-24,48202.0
2018-07-25,41673.0
2018-07-26,39978.0
2018-07-27,37373.0
2018-07-28,31763.0
2018-07-29,32179.0
2018-07-30,37855.0
2018-07-31,38962.0
2018-08-01,39603.0
2018-08-02,37572.0
2018-08-03,39186.0
2018-08-04,33342.0
2018-08-05,30523.0
2018-08-06,35064.0
2018-08-07,34996.0
2018-08-08,36169.0
2018-08-09,34503.0
2018-08-10,34108.0
2018-08-11,29578.0
2018-08-12,28188.0
2018-08-13,31628.0
2018-08-14,36996.0
2018-08-15,35084.0
2018-08-16,33037.0
2018-08-17,32168.0
2018-08-18,27953.0
2018-08-19,26854.0
2018-08-20,33467.0
2018-08-21,33425.0
2018-08-22,32026.0
2018-08-23,33815.0
2018-08-24,29804.0
2018-08-25,26122.0
2018-08-26,23840.0
2018-08-27,28754.0
2018-08-28,33359.0
2018-08-29,31756.0
2018-08-30,31447.0
2018-08-31,32099.0
2018-09-01,30166.0
2018-09-02,29111.0
2018-09-03,34835.0
2018-09-04,35005.0
2018-09-05,35456.0
2018-09-06,37078.0
2018-09-07,33033.0
2018-09-08,28446.0
2018-09-09,30519.0
2018-09-10,33868.0
2018-09-11,32809.0
2018-09-12,29716.0
2018-09-13,32269.0
2018-09-14,31041.0
2018-09-15,27319.0
2018-09-16,26995.0
2018-09-17,31037.0
2018-09-18,30885.0
2018-09-19,31000.0
2018-09-20,32268.0
2018-09-21,34302.0
2018-09-22,27695.0
2018-09-23,29057.0
2018-09-24,32186.0
2018-09-25,33771.0
2018-09-26,32810.0
2018-09-27,31898.0
2018-09-28,29550.0
2018-09-29,28728.0
2018-09-30,27646.0
2018-10-01,31878.0
2018-10-02,31648.0
2018-10-03,31711.0
2018-10-04,34224.0
2018-10-05,34221.0
2018-10-06,29246.0
2018-10-07,28503.0
2018-10-08,37692.0
2018-10-09,35538.0
2018-10-10,33842.0
2018-10-11,32278.0
2018-10-12,28937.0
2018-10-13,27760.0
2018-10-14,28150.0
2018-10-15,35275.0
2018-10-16,35006.0
2018-10-17,33145.0
2018-10-18,30155.0
2018-10-19,28097.0
2018-10-20,23204.0
2018-10-21,22298.0
2018-10-22,30300.0
2018-10-23,30702.0
2018-10-24,29969.0
2018-10-25,25693.0
2018-10-26,25493.0
2018-10-27,20631.0
2018-10-28,20711.0
2018-10-29,26541.0
2018-10-30,25290.0
2018-10-31,33944.0
2018-11-01,31618.0
2018-11-02,22288.0
2018-11-03,18645.0
2018-11-04,24207.0
2018-11-05,23158.0
2018-11-06,25550.0
2018-11-07,24951.0
2018-11-08,24614.0
2018-11-09,25018.0
2018-11-10,20709.0
2018-11-11,18630.0
2018-11-12,23212.0
2018-11-13,25340.0
2018-11-14,34169.0
2018-11-15,30694.0
2018-11-16,28077.0
2018-11-17,23964.0
2018-11-18,21832.0
2018-11-19,39010.0
2018-11-20,36659.0
2018-11-21,30984.0
2018-11-22,27754.0
2018-11-23,26345.0
2018-11-24,22902.0
2018-11-25,26859.0
2018-11-26,29115.0
2018-11-27,29976.0
2018-11-28,29142.0
2018-11-29,28709.0
2018-11-30,25626.0
2018-12-01,26347.0
2018-12-02,21596.0
2018-12-03,27894.0
2018-12-04,25332.0
2018-12-05,27357.0
2018-12-06,
2018-12-07,28638.0
2018-12-08,22270.0
2018-12-09,23363.0
2018-12-10,22818.0
2018-12-11,22603.0
2018-12-12,21876.0
2018-12-13,21792.0
2018-12-14,24445.0
2018-12-15,18577.0
2018-12-16,19526.0
2018-12-17,24940.0
2018-12-18,25600.0
2018-12-19,26446.0
2018-12-20,24630.0
2018-12-21,22143.0
2018-12-22,17737.0
2018-12-23,17701.0
2018-12-24,21198.0
2018-12-25,18394.0
2018-12-26,19107.0
2018-12-27,19522.0
2018-12-28,20589.0
2018-12-29,19252.0
2018-12-30,18295.0
2018-12-31,18611.0
2019-01-01,17069.0
2019-01-02,18830.0
2019-01-03,26754.0
2019-01-04,21139.0
2019-01-05,20096.0
2019-01-06,18883.0
2019-01-07,20476.0
2019-01-08,19387.0
2019-01-09,21237.0
2019-01-10,20948.0
2019-01-11,19317.0
2019-01-12,16138.0
2019-01-13,16041.0
2019-01-14,19018.0
2019-01-15,18363.0
2019-01-16,18790.0
2019-01-17,21544.0
2019-01-18,19125.0
2019-01-19,16923.0
2019-01-20,17285.0
2019-01-21,18571.0
2019-01-22,18601.0
2019-01-23,19434.0
2019-01-24,19994.0
2019-01-25,17787.0
2019-01-26,16307.0
2019-01-27,14794.0
2019-01-28,19069.0
2019-01-29,19242.0
2019-01-30,19785.0
2019-01-31,20616.0
2019-02-01,14658.0
2019-02-02,15728.0
2019-02-03,15208.0
2019-02-04,18658.0
2019-02-05,19792.0
2019-02-06,20673.0
2019-02-07,18834.0
2019-02-08,20304.0
2019-02-09,18400.0
2019-02-10,15294.0
2019-02-11,17137.0
2019-02-12,18536.0
2019-02-13,19037.0
2019-02-14,20146.0
2019-02-15,17973.0
2019-02-16,14503.0
2019-02-17,15013.0
2019-02-18,20088.0
2019-02-19,20657.0
2019-02-20,19783.0
2019-02-21,18673.0
2019-02-22,18990.0
2019-02-23,17467.0
2019-02-24,19043.0
2019-02-25,18557.0
2019-02-26,18337.0
2019-02-27,17989.0
2019-02-28,17668.0
2019-03-01,16498.0
2019-03-02,14475.0
2019-03-03,14176.0
2019-03-04,17545.0
2019-03-05,18838.0
2019-03-06,18028.0
2019-03-07,18488.0
2019-03-08,17183.0
2019-03-09,17366.0
2019-03-10,15841.0
2019-03-11,18186.0
2019-03-12,19917.0
2019-03-13,18492.0
2019-03-14,20023.0
2019-03-15,20206.0
2019-03-16,17435.0
2019-03-17,15347.0
2019-03-18,18737.0
2019-03-19,18727.0
2019-03-20,19248.0
2019-03-21,19423.0
2019-03-22,16970.0
2019-03-23,15265.0
2019-03-24,13501.0
2019-03-25,17740.0
2019-03-26,17060.0
2019-03-27,18796.0
2019-03-28,19331.0
2019-03-29,19794.0
2019-03-30,16862.0
2019-03-31,13999.0
2019-04-01,19381.0
2019-04-02,31271.0
2019-04-03,27604.0
2019-04-04,19138.0
2019-04-05,21242.0
2019-04-06,18512.0
2019-04-07,18379.0
2019-04-08,21850.0
2019-04-09,21506.0
2019-04-10,20630.0
2019-04-11,19646.0
2019-04-12,19211.0
2019-04-13,14753.0
2019-04-14,15018.0
2019-04-15,21915.0
2019-04-16,20162.0
2019-04-17,18090.0
2019-04-18,17682.0
2019-04-19,18120.0
2019-04-20,17709.0
2019-04-21,17222.0
2019-04-22,17408.0
2019-04-23,22296.0
2019-04-24,19743.0
2019-04-25,19506.0
2019-04-26,21070.0
2019-04-27,16710.0
2019-04-28,17580.0
2019-04-29,20448.0
2019-04-30,21581.0
2019-05-01,20851.0
2019-05-02,22445.0
2019-05-03,24485.0
2019-05-04,17068.0
2019-05-05,16535.0
2019-05-06,17404.0
2019-05-07,23358.0
2019-05-08,21963.0
2019-05-09,23754.0
2019-05-10,26998.0
2019-05-11,28634.0
2019-05-12,24282.0
2019-05-13,30708.0
2019-05-14,30481.0
2019-05-15,26417.0
2019-05-16,25357.0
2019-05-17,24758.0
2019-05-18,21030.0
2019-05-19,23521.0
2019-05-20,26986.0
2019-05-21,26690.0
2019-05-22,28228.0
2019-05-23,23030.0
2019-05-24,24832.0
2019-05-25,21858.0
2019-05-26,24478.0
2019-05-27,28581.0
2019-05-28,26446.0
2019-05-29,25021.0
2019-05-30,27798.0
2019-05-31,23693.0
2019-06-01,18033.0
2019-06-02,17800.0
2019-06-03,21639.0
2019-06-04,22663.0
2019-06-05,20976.0
2019-06-06,18986.0
2019-06-07,18556.0
2019-06-08,16193.0
2019-06-09,14067.0
2019-06-10,16525.0
2019-06-11,16251.0
2019-06-12,16268.0
2019-06-13,17035.0
2019-06-14,18696.0
2019-06-15,16573.0
2019-06-16,22492.0
2019-06-17,20646.0
2019-06-18,21527.0
2019-06-19,18490.0
2019-06-20,22820.0
2019-06-21,27828.0
2019-06-22,39374.0
2019-06-23,24127.0
2019-06-24,25892.0
2019-06-25,27019.0
2019-06-26,41687.0
2019-06-27,30175.0
2019-06-28,27588.0
2019-06-29,21149.0
2019-06-30,17663.0
2019-07-01,23124.0
2019-07-02,23546.0
2019-07-03,22563.0
2019-07-04,19546.0
2019-07-05,19656.0
2019-07-06,16184.0
2019-07-07,15820.0
2019-07-08,21434.0
2019-07-09,22180.0
2019-07-10,23834.0
2019-07-11,20230.0
2019-07-12,31450.0
2019-07-13,21442.0
2019-07-14,19451.0
2019-07-15,22735.0
2019-07-16,22784.0
2019-07-17,24278.0
2019-07-18,24597.0
2019-07-19,25759.0
2019-07-20,21566.0
2019-07-21,20697.0
2019-07-22,23274.0
2019-07-23,21610.0
2019-07-24,22926.0
2019-07-25,19361.0
2019-07-26,17954.0
2019-07-27,16400.0
2019-07-28,14762.0
2019-07-29,17179.0
2019-07-30,18294.0
2019-07-31,19647.0
2019-08-01,19930.0
2019-08-02,19806.0
2019-08-03,15856.0
2019-08-04,15514.0
2019-08-05,24014.0
2019-08-06,21526.0
2019-08-07,19684.0
2019-08-08,17352.0
2019-08-09,17787.0
2019-08-10,15781.0
2019-08-11,14407.0
2019-08-12,18156.0
2019-08-13,18208.0
2019-08-14,19072.0
2019-08-15,19697.0
2019-08-16,19352.0
2019-08-17,15703.0
2019-08-18,14246.0
2019-08-19,16770.0
2019-08-20,16596.0
2019-08-21,18179.0
2019-08-22,17858.0
2019-08-23,17668.0
2019-08-24,14618.0
2019-08-25,14278.0
2019-08-26,16826.0
2019-08-27,20448.0
2019-08-28,19033.0
2019-08-29,17137.0
2019-08-30,16339.0
2019-08-31,13453.0
2019-09-01,14620.0
2019-09-02,17337.0
2019-09-03,20903.0
2019-09-04,18177.0
2019-09-05,16187.0
2019-09-06,18376.0
2019-09-07,14526.0
2019-09-08,14593.0
2019-09-09,17004.0
2019-09-10,18300.0
2019-09-11,17080.0
2019-09-12,16904.0
2019-09-13,15885.0
2019-09-14,13360.0
2019-09-15,13380.0
2019-09-16,16491.0
2019-09-17,17082.0
2019-09-18,18477.0
2019-09-19,18387.0
2019-09-20,16907.0
2019-09-21,13899.0
2019-09-22,14650.0
2019-09-23,18065.0
2019-09-24,21250.0
2019-09-25,21772.0
2019-09-26,19619.0
2019-09-27,19119.0
2019-09-28,15414.0
2019-09-29,14229.0
2019-09-30,17758.0
2019-10-01,17754.0
2019-10-02,15544.0
2019-10-03,15626.0
2019-10-04,14904.0
2019-10-05,13536.0
2019-10-06,14729.0
2019-10-07,16843.0
2019-10-08,16662.0
2019-10-09,17990.0
2019-10-10,17144.0
2019-10-11,16759.0
2019-10-12,14136.0
2019-10-13,14172.0
2019-10-14,17307.0
2019-10-15,17552.0
2019-10-16,17713.0
2019-10-17,16806.0
2019-10-18,17011.0
2019-10-19,15757.0
2019-10-20,13294.0
2019-10-21,16282.0
2019-10-22,19420.0
2019-10-23,20329.0
2019-10-24,17486.0
2019-10-25,20601.0
2019-10-26,25470.0
2019-10-27,17460.0
2019-10-28,18462.0
2019-10-29,17199.0
2019-10-30,17972.0
2019-10-31,20869.0
2019-11-01,17370.0
2019-11-02,14470.0
2019-11-03,14022.0
2019-11-04,17953.0
2019-11-05,18119.0
2019-11-06,17193.0
2019-11-07,16147.0
2019-11-08,16463.0
2019-11-09,13608.0
2019-11-10,13655.0
2019-11-11,17451.0
2019-11-12,16739.0
2019-11-13,17058.0
2019-11-14,18144.0
2019-11-15,17028.0
2019-11-16,15041.0
2019-11-17,14539.0
2019-11-18,16505.0
2019-11-19,16874.0
2019-11-20,18338.0
2019-11-21,21597.0
2019-11-22,24404.0
2019-11-23,16543.0
2019-11-24,17253.0
2019-11-25,22633.0
2019-11-26,25824.0
2019-11-27,22517.0
2019-11-28,16332.0
2019-11-29,16670.0
2019-11-30,16174.0
2019-12-01,15964.0
2019-12-02,16129.0
2019-12-03,16469.0
2019-12-04,16817.0
2019-12-05,17127.0
2019-12-06,15697.0
2019-12-07,13437.0
2019-12-08,14176.0
2019-12-09,16592.0
2019-12-10,15197.0
2019-12-11,14324.0
2019-12-12,16412.0
2019-12-13,16588.0
2019-12-14,14114.0
2019-12-15,14381.0
2019-12-16,18724.0
2019-12-17,19303.0
2019-12-18,22374.0
2019-12-19,21588.0
2019-12-20,18959.0
2019-12-21,16562.0
2019-12-22,15978.0
2019-12-23,16906.0
2019-12-24,15959.0
2019-12-25,14984.0
2019-12-26,15205.0
2019-12-27,14711.0
2019-12-28,14765.0
2019-12-29,13684.0
2019-12-30,15568.0
2019-12-31,13500.0
2020-01-01,13987.0
2020-01-02,15920.0
2020-01-03,19730.0
2020-01-04,16357.0
2020-01-05,16533.0
2020-01-06,16540.0
2020-01-07,20950.0
2020-01-08,20820.0
2020-01-09,20500.0
2020-01-10,18266.0
2020-01-11,15900.0
2020-01-12,14383.0
2020-01-13,15305.0
2020-01-14,20772.0
2020-01-15,18142.0
2020-01-16,18513.0
2020-01-17,17272.0
2020-01-18,17651.0
2020-01-19,20557.0
2020-01-20,18586.0
2020-01-21,19285.0
2020-01-22,19401.0
2020-01-23,18546.0
2020-01-24,16643.0
2020-01-25,13919.0
2020-01-26,14485.0
2020-01-27,18223.0
2020-01-28,20422.0
2020-01-29,22062.0
2020-01-30,18452.0
2020-01-31,17685.0
2020-02-01,15818.0
2020-02-02,75543.0
2020-02-03,32917.0
2020-02-04,28537.0
2020-02-05,34975.0
2020-02-06,30260.0
2020-02-07,25577.0
2020-02-08,22495.0
2020-02-09,38674.0
2020-02-10,27170.0
2020-02-11,28117.0
2020-02-12,28341.0
2020-02-13,26869.0
2020-02-14,25754.0
2020-02-15,23918.0
2020-02-16,23996.0
2020-02-17,25279.0
2020-02-18,29623.0
2020-02-19,31627.0
2020-02-20,26789.0
2020-02-21,23685.0
2020-02-22,24088.0
2020-02-23,25803.0
2020-02-24,28829.0
2020-02-25,27251.0
2020-02-26,27388.0
2020-02-27,25882.0
2020-02-28,25289.0
2020-02-29,22884.0
2020-03-01,22847.0
2020-03-02,25876.0
2020-03-03,25782.0
2020-03-04,27221.0
2020-03-05,26232.0
2020-03-06,22285.0
2020-03-07,19205.0
2020-03-08,19627.0
2020-03-09,31167.0
2020-03-10,24544.0
2020-03-11,23550.0
2020-03-12,44735.0
2020-03-13,43020.0
2020-03-14,22922.0
2020-03-15,22102.0
2020-03-16,27432.0
2020-03-17,26159.0
2020-03-18,26644.0
2020-03-19,29033.0
2020-03-20,28150.0
2020-03-21,25403.0
2020-03-22,27844.0
2020-03-23,28657.0
2020-03-24,31076.0
2020-03-25,26878.0
2020-03-26,24772.0
2020-03-27,24128.0
2020-03-28,20983.0
2020-03-29,22187.0
2020-03-30,24425.0
2020-03-31,24944.0
2020-04-01,27700.0
2020-04-02,29947.0
2020-04-03,33185.0
2020-04-04,28502.0
2020-04-05,25533.0
2020-04-06,32118.0
2020-04-07,32171.0
2020-04-08,30033.0
2020-04-09,29133.0
2020-04-10,28128.0
2020-04-11,22432.0
2020-04-12,23749.0
2020-04-13,26814.0
2020-04-14,31671.0
2020-04-15,28889.0
2020-04-16,30583.0
2020-04-17,28790.0
2020-04-18,25279.0
2020-04-19,25819.0
2020-04-20,34822.0
2020-04-21,32492.0
2020-04-22,30981.0
2020-04-23,35498.0
2020-04-24,32567.0
2020-04-25,33355.0
2020-04-26,33495.0
2020-04-27,39379.0
2020-04-28,41546.0
2020-04-29,48269.0
2020-04-30,50532.0
2020-05-01,40443.0
2020-05-02,42783.0
2020-05-03,43879.0
2020-05-04,43373.0
2020-05-05,50889.0
2020-05-06,55866.0
2020-05-07,59654.0
2020-05-08,53749.0
2020-05-09,42273.0
2020-05-10,41923.0
2020-05-11,82838.0
2020-05-12,60453.0
2020-05-13,46507.0
2020-05-14,48588.0
2020-05-15,38102.0
2020-05-16,40293.0
2020-05-17,33797.0
2020-05-18,38987.0
2020-05-19,31927.0
2020-05-20,33468.0
2020-05-21,36198.0
2020-05-22,46283.0
2020-05-23,27771.0
2020-05-24,30235.0
2020-05-25,34450.0
2020-05-26,30190.0
2020-05-27,34046.0
2020-05-28,38537.0
2020-05-29,34052.0
2020-05-30,29372.0
2020-05-31,28806.0
2020-06-01,34801.0
2020-06-02,48257.0
2020-06-03,32772.0
2020-06-04,33808.0
2020-06-05,31415.0
2020-06-06,26066.0
2020-06-07,26035.0
2020-06-08,30802.0
2020-06-09,33586.0
2020-06-10,35740.0
2020-06-11,34444.0
2020-06-12,34530.0
2020-06-13,30524.0
2020-06-14,24592.0
2020-06-15,28560.0
2020-06-16,28992.0
2020-06-17,23559.0
2020-06-18,23904.0
2020-06-19,29522.0
2020-06-20,26154.0
2020-06-21,26333.0
2020-06-22,33399.0
2020-06-23,34373.0
2020-06-24,32446.0
2020-06-25,31154.0
2020-06-26,30758.0
2020-06-27,28444.0
2020-06-28,28965.0
2020-06-29,32380.0
2020-06-30,28895.0
2020-07-01,26910.0
2020-07-02,26683.0
2020-07-03,25726.0
2020-07-04,24368.0
2020-07-05,20039.0
2020-07-06,27694.0
2020-07-07,22547.0
2020-07-08,22723.0
2020-07-09,24645.0
2020-07-10,24965.0
2020-07-11,22288.0
2020-07-12,19664.0
2020-07-13,25309.0
2020-07-14,35940.0
2020-07-15,54174.0
2020-07-16,56131.0
2020-07-17,24865.0
2020-07-18,
2020-07-19,18893.0
2020-07-20,24912.0
2020-07-21,27374.0
2020-07-22,25069.0
2020-07-23,27632.0
2020-07-24,27407.0
2020-07-25,27808.0
2020-07-26,30432.0
2020-07-27,51139.0
2020-07-28,45495.0
2020-07-29,33785.0
2020-07-30,32625.0
2020-07-31,30055.0
2020-08-01,39913.0
2020-08-02,33109.0
2020-08-03,29874.0
2020-08-04,29318.0
2020-08-05,38033.0
2020-08-06,38775.0
2020-08-07,37514.0
2020-08-08,29019.0
2020-08-09,25986.0
2020-08-10,35606.0
2020-08-11,33567.0
2020-08-12,35237.0
2020-08-13,30485.0
2020-08-14,38124.0
2020-08-15,39156.0
2020-08-16,29007.0
2020-08-17,40655.0
2020-08-18,38262.0
2020-08-19,36164.0
2020-08-20,33256.0
2020-08-21,34177.0
2020-08-22,27846.0
2020-08-23,28557.0
2020-08-24,32820.0
2020-08-25,36405.0
2020-08-26,31857.0
2020-08-27,32432.0
2020-08-28,34517.0
2020-08-29,26986.0
2020-08-30,27893.0
2020-08-31,29068.0
2020-09-01,35393.0
2020-09-02,32608.0
2020-09-03,37151.0
2020-09-04,34973.0
2020-09-05,28115.0
2020-09-06,23088.0
2020-09-07,30832.0
2020-09-08,28540.0
